Instance: Direction_Num_16_ID_1_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 502.92413032388396
Runtime: 7.773000001907349
Gap: 0
Path: 
50.0 50.0
44.7745 44.2471
22.2283 19.433
6.281 28.699
17.1437 38.2476
21.8775 42.4073
31.266 50.659
27.722 43.798
47.6692 61.8086
43.5189 57.8848
49.9135 66.8631
41.3798 76.9224
62.0822 100.4274
61.4204 90.5425
76.0467 99.5004
76.125 99.5484
94.2026 110.6196
101.4164 113.7382
89.1077 99.223
91.2572 94.7637
109.3612 106.1301
113.034 93.5922
91.1151 68.5886
86.1239 62.8957
72.6207 47.4924
74.1157 37.8059
52.076 16.9426
49.2054 27.394
56.486 37.4211
56.486 37.4211
78.0731 62.9535
66.3983 66.0722
46.8218 49.1065
50.0 50.0
