Instance: Direction_Num_16_ID_19_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 528.2116766861628
Runtime: 354.96200013160706
Gap: 0
Path: 
50.0 50.0
41.9505 57.0822
30.8878 51.6334
30.3 51.3434
31.5775 57.1985
9.7111 77.7938
21.7885 86.0123
32.7134 88.7285
44.3972 94.0181
49.3768 96.2697
69.5772 113.237
70.7003 114.1811
55.6414 100.2611
55.6414 100.2611
76.4381 120.3113
77.8897 118.1939
69.6528 98.8191
65.6281 89.3599
59.9711 76.0551
62.9648 76.3879
82.6296 90.8667
97.1876 101.5901
116.3939 115.7344
120.1283 110.9916
103.2212 80.826
94.2888 60.9025
82.5182 47.2995
61.929 53.991
35.1366 31.4504
8.9018 9.3772
22.6638 23.386
32.2388 33.1317
48.0455 49.2293
50.0 50.0
