Instance: Direction_Num_12_ID_12_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 458.45926224129425
Runtime: 1.061000108718872
Gap: 0
Path: 
50.0 50.0
45.9276 48.4548
31.2461 42.8842
19.3401 48.9444
39.6791 71.8749
21.9539 82.2988
37.6335 95.8119
55.5333 96.108
83.1732 113.2268
84.5736 113.4427
65.4267 88.2092
62.1869 83.9394
86.3449 103.4
97.7833 94.3285
81.1407 73.9235
84.6337 80.2383
68.5102 57.7293
97.5549 27.2585
89.2973 20.1597
82.6318 27.8035
61.4339 14.5541
35.241 16.5481
46.1875 31.5919
44.402 30.0166
51.4946 42.3185
50.0 50.0
