Instance: Direction_Num_12_ID_2_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 485.5263663836954
Runtime: 15.71999979019165
Gap: 0
Path: 
50.0 50.0
40.483 46.0452
21.13 38.0044
11.7697 66.4925
33.2995 85.9475
42.2143 93.9119
57.6258 107.6817
81.031 95.896
88.8296 101.2641
85.4642 101.305
100.5331 116.1856
114.1174 86.8975
98.5396 60.5447
111.7832 44.7928
94.4966 21.2631
104.8397 21.2337
94.8003 12.7978
70.2758 13.7919
55.7003 8.4647
61.7372 24.1127
70.7167 45.5958
81.3862 71.1234
60.1089 59.0856
58.8896 60.2412
41.7122 45.2277
50.0 50.0
