Instance: Direction_Num_16_ID_3_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 549.1846288171015
Runtime: 346.2339999675751
Gap: 0
Path: 
50.0 50.0
42.9658 38.3213
63.8172 54.9504
67.1996 43.3597
86.1478 63.2408
86.3149 65.2271
87.0467 73.8525
87.2797 94.8199
73.9359 80.523
74.5951 78.4841
99.0495 91.5759
118.9229 73.4626
101.584 49.2825
101.4483 49.0935
90.1838 35.4911
90.1838 35.4911
62.8969 23.3387
52.2336 22.4014
29.2565 12.1689
16.8587 35.1686
22.8543 50.5551
9.617 63.9487
19.2599 79.0162
10.3821 80.9359
22.6775 101.9724
24.2249 104.619
11.6736 88.241
16.0563 84.96
40.5958 103.2835
43.3705 94.0257
38.2685 78.4375
49.6717 70.1478
37.6188 50.7475
50.0 50.0
