Instance: Direction_Num_12_ID_6_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 483.3250696725605
Runtime: 1.4760000705718994
Gap: 0
Path: 
50.0 50.0
73.035 39.7145
65.1787 22.7123
64.5031 11.7028
81.9935 33.0012
86.4751 52.1765
95.9004 72.8014
88.3402 88.1423
110.8315 114.6984
112.6477 116.8411
89.8759 100.8331
86.4428 98.4172
61.7485 78.1318
61.6907 78.0843
42.6298 62.4185
21.8593 77.6412
6.8231 62.6926
22.1814 40.4397
38.3584 54.619
38.0889 49.0029
19.524 18.9289
20.9898 6.0915
29.4792 17.0084
20.0275 26.2478
47.3047 49.3602
50.0 50.0
