Instance: Direction_Num_12_ID_19_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 542.6066391878614
Runtime: 9.713000059127808
Gap: 0
Path: 
50.0 50.0
30.2972 51.3868
21.2582 41.4657
20.9881 35.0831
2.7916 7.918
12.1717 15.6846
30.441 30.8082
29.0596 14.9627
54.1956 32.1459
71.9453 28.3805
94.6634 39.4276
103.0681 33.9688
89.0127 17.8997
84.2772 36.5842
98.6204 57.4361
101.0614 60.9821
79.9149 47.0777
66.2118 57.4717
86.6227 84.5908
84.2877 96.7195
94.4301 116.0876
57.5896 118.1966
31.7452 92.7597
31.6893 92.7046
48.3177 107.5263
50.0 50.0
