Instance: Direction_Num_16_ID_14_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 572.3192471504685
Runtime: 293.345999956131
Gap: 0
Path: 
50.0 50.0
48.6112 50.2135
57.0927 65.3907
34.1547 78.3616
42.6041 94.9612
35.8192 111.1492
20.0001 93.909
15.8596 77.008
8.8071 62.2367
34.5771 60.8858
16.5287 39.0089
13.5861 35.4426
23.6979 42.5328
23.6979 42.5328
8.4547 20.4909
10.6205 22.3175
31.2266 39.7006
41.9811 32.6266
68.4954 47.6249
75.2152 51.4262
96.8874 63.6874
105.2327 56.575
103.5847 44.6071
111.4502 32.1443
102.1676 17.9094
105.3933 26.8183
116.382 50.8116
113.2997 101.9483
93.3357 89.8884
91.1532 92.04
70.6854 71.6809
65.3558 66.3836
48.4336 49.5487
50.0 50.0
