Instance: Direction_Num_12_ID_15_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 509.7882501550016
Runtime: 6.9070000648498535
Gap: 0
Path: 
50.0 50.0
62.0727 66.6577
75.4108 84.6678
69.0958 94.3406
77.2601 103.8985
79.8285 70.8998
62.6834 52.0808
64.7596 45.4701
80.2494 58.46
90.604 49.95
117.2765 72.1963
119.1729 69.0974
100.1448 44.4732
107.9281 22.3573
95.4896 11.7178
53.9225 33.6913
26.1924 10.4052
34.1001 17.0372
44.08 27.5854
31.0109 41.2342
18.3013 31.0101
5.1559 49.8018
18.428 64.3495
24.5503 44.1358
35.3831 50.6217
50.0 50.0
