Instance: Direction_Num_16_ID_20_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 655.4527374020907
Runtime: 196.48800015449524
Gap: 0
Path: 
50.0 50.0
53.7704 53.6054
64.8732 64.2222
94.9165 40.4291
70.6746 13.8775
61.4762 17.4602
45.4464 3.4184
85.982 10.2889
107.0353 35.0332
97.9128 66.9059
108.3388 80.2023
105.104 91.8875
88.8777 74.4988
90.9691 77.7498
106.3155 97.3027
81.4332 102.1669
56.1902 76.9482
57.8819 79.335
68.4106 94.1995
41.7064 89.4723
23.2733 72.9137
22.2116 78.6103
32.7752 91.9782
33.3429 97.7382
7.4113 71.3386
3.6153 60.2796
15.9812 70.3196
18.5446 70.353
40.335 85.6583
47.4701 75.6968
28.7636 48.3062
28.404 41.924
47.51 57.66
50.0 50.0
