Instance: Direction_Num_12_ID_5_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 433.4083369723718
Runtime: 9.700000047683716
Gap: 0
Path: 
50.0 50.0
47.879 46.5013
55.4643 56.3695
52.198 56.1628
36.0256 50.7095
22.7523 86.9577
39.4867 107.1042
78.4234 78.4392
66.5545 58.184
66.5545 58.184
85.5962 70.1842
95.9723 76.7233
115.8642 89.2594
101.9196 39.3852
87.3818 24.2426
84.1824 23.9907
65.0787 14.3913
58.2415 28.9133
42.9592 21.7024
34.7219 27.2664
22.2641 20.4374
23.0385 21.2435
37.8316 36.647
40.4937 39.4182
52.6257 52.0502
50.0 50.0
