Instance: Direction_Num_12_ID_12_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 521.5830946503384
Runtime: 0.820000171661377
Gap: 0
Path: 
50.0 50.0
53.4554 41.9082
43.1688 28.4409
47.5591 33.0483
33.4585 15.6335
61.8188 12.5867
82.8459 29.7953
89.3501 18.1409
99.5502 27.0857
66.5138 57.6076
85.6505 81.9627
80.0646 72.2359
99.7671 94.5909
86.377 105.4005
60.6855 82.6022
64.4635 88.752
86.1622 114.7246
82.3648 115.0644
56.1673 94.2084
36.7689 97.6297
19.9466 82.245
41.6586 72.1632
17.3925 48.4639
30.9779 40.8893
45.625 50.0829
50.0 50.0
