Instance: Direction_Num_16_ID_14_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 641.4675096964307
Runtime: 77.37400007247925
Gap: 0
Path: 
50.0 50.0
46.6002 48.7107
65.5366 68.2839
68.7932 71.6532
90.5103 94.0899
93.5621 87.8199
114.4434 103.6146
118.4027 50.6931
103.5425 27.5763
101.1721 16.1691
113.4555 31.8908
101.6426 44.123
106.9692 57.7016
97.2653 65.6647
74.7359 50.5899
67.7661 48.8735
42.0973 30.6174
30.8373 41.6901
8.9024 20.8108
7.0588 19.0561
25.3914 44.1585
25.3116 44.239
12.1047 34.0987
14.7124 37.0479
36.4391 61.6217
7.176 61.0587
17.7142 76.2517
18.3822 95.1541
36.1696 113.1183
44.616 95.0976
32.2647 77.6984
59.0014 65.9933
46.6806 49.5861
50.0 50.0
