Instance: Direction_Num_12_ID_11_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 486.7268765793397
Runtime: 3.9210000038146973
Gap: 0
Path: 
50.0 50.0
55.5718 48.684
43.6586 36.2776
43.4873 36.0991
53.9356 44.6945
56.3799 42.0619
69.2407 51.6827
83.8047 11.9396
91.6573 22.5713
98.8622 40.1577
116.7392 64.2928
109.0707 67.2548
88.878 46.7887
85.5065 77.9433
60.4695 52.8586
58.0013 62.5823
31.2973 43.547
17.872 46.3201
34.3407 69.4179
19.2778 88.3566
29.5164 99.014
32.0753 85.217
12.8019 60.1326
11.3163 56.7328
24.9226 68.2013
50.0 50.0
