Instance: Direction_Num_16_ID_17_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 682.9526672090832
Runtime: 48.276000022888184
Gap: 0
Path: 
50.0 50.0
55.8046 35.1353
76.7498 52.3702
92.8744 38.2606
83.0674 24.2908
88.3228 21.104
73.4242 6.6215
66.187 16.8698
75.912 27.8393
78.1223 27.1159
103.7746 50.4566
101.6381 82.0486
108.9689 92.6505
54.5619 96.2514
35.9059 84.4767
20.8739 86.688
34.0681 105.8058
28.0454 110.2051
4.6181 82.0496
4.9989 74.8185
26.5535 95.3575
61.9894 83.4482
39.0304 61.1902
39.1324 62.517
21.9813 40.7512
21.4692 20.3971
6.9523 3.0799
27.099 7.8438
41.867 24.6936
39.3883 44.0414
60.8139 67.7193
61.0973 72.9652
47.3508 56.1432
50.0 50.0
