Instance: Direction_Num_12_ID_3_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 423.73097234025954
Runtime: 115.60199999809265
Gap: 0
Path: 
50.0 50.0
71.3184 37.1681
90.2783 45.537
91.9078 44.5002
85.4787 29.9087
84.9322 28.6728
77.6399 12.1113
96.101 17.113
111.38 27.1231
112.1258 27.6128
102.9902 19.4874
103.6669 20.7446
112.8008 37.7599
111.2947 88.7605
99.0421 83.0334
94.0223 80.6841
72.0864 70.4395
43.5923 82.9342
49.1949 96.9855
50.7672 103.7705
36.4172 96.8319
15.5734 100.4545
8.8759 96.721
16.3816 96.3224
7.9213 81.0127
50.0 50.0
