Instance: Direction_Num_12_ID_10_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 488.465732000935
Runtime: 24.711999893188477
Gap: 0
Path: 
50.0 50.0
57.4468 73.3576
41.8332 64.7928
41.4943 64.6063
24.1958 55.1185
14.2836 52.4697
26.4849 70.8731
12.4704 70.1742
23.8262 88.4265
11.7279 95.4978
22.1114 102.3193
81.628 105.5014
76.3889 94.9086
75.4441 93.0043
98.0296 110.8748
104.711 104.6565
93.5208 85.8215
112.9001 60.1731
97.5743 40.4628
104.0399 43.987
86.0267 26.2467
92.4267 34.957
70.8747 21.9888
47.7162 8.0567
51.0244 16.6627
50.0 50.0
