Instance: Direction_Num_12_ID_15_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 455.88526836853384
Runtime: 19.09499979019165
Gap: 0
Path: 
50.0 50.0
35.6091 48.6252
25.5484 45.8821
18.2627 62.3464
7.154 49.7114
18.9299 32.9251
30.5523 39.2734
42.0805 27.5245
33.2393 17.9085
27.6261 11.8037
54.1668 31.7062
95.1168 13.6858
106.083 23.1568
102.1077 44.0866
117.1733 69.1522
116.6062 70.2954
90.2615 51.9348
80.4878 56.4677
65.7259 47.2475
64.6638 51.785
77.8741 71.3497
76.7487 101.9633
71.0438 93.8021
73.4588 85.2332
61.3319 67.0197
50.0 50.0
