Instance: Direction_Num_12_ID_11_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 427.34187721294944
Runtime: 11.41700005531311
Gap: 0
Path: 
50.0 50.0
50.1645 47.5545
44.7391 37.6737
45.0204 37.8575
56.5265 45.3678
57.3369 43.905
68.4802 49.8275
83.8382 13.9473
90.0178 23.7182
99.8629 39.4624
114.8994 63.487
109.409 65.2827
89.593 48.657
84.8373 76.0585
60.656 54.8654
57.5786 60.6175
30.9941 45.5254
19.618 47.3169
32.3401 69.4436
21.2657 88.1121
28.91 97.108
30.1218 85.6468
14.1993 60.1136
12.8905 58.0152
24.9001 66.2003
50.0 50.0
