Instance: Direction_Num_16_ID_15_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 618.6651038656559
Runtime: 21.766000032424927
Gap: 0
Path: 
50.0 50.0
49.3863 49.3905
42.3574 42.4196
40.9476 44.9793
20.3713 20.5638
22.2232 17.2304
42.3954 33.8804
55.1606 22.7518
48.8041 12.808
42.7718 3.371
62.1181 22.8382
64.391 25.1279
74.3713 35.1768
84.5728 8.4278
96.2548 21.8066
90.421 54.3111
110.2755 83.3172
111.5891 85.8069
89.8559 70.2598
85.8287 76.4797
105.7158 104.0344
77.4105 118.1627
53.8556 97.5528
62.0772 80.1002
40.6293 59.5561
40.4886 65.7504
21.8935 46.8109
20.5088 45.3994
2.8053 27.3679
5.2437 39.0431
24.9794 61.7482
33.0161 56.8793
55.169 71.4381
50.0 50.0
