Instance: Direction_Num_12_ID_19_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 491.14098780677307
Runtime: 19.392000198364258
Gap: 0
Path: 
50.0 50.0
47.4799 105.7097
33.3041 93.8996
33.9747 94.5039
58.2023 116.2911
92.9251 114.7207
86.1639 95.8978
84.856 85.6697
68.1391 58.0686
80.2128 49.0644
99.6255 59.5899
97.4638 55.8307
86.2621 36.3261
89.5757 19.8206
101.1193 33.4885
94.2471 37.4567
71.5058 30.3384
54.8252 30.2369
28.9585 17.195
23.7288 27.9346
4.2337 9.3084
11.8261 18.1965
26.3652 35.232
23.4558 41.8765
31.1652 49.5816
50.0 50.0
