Instance: Direction_Num_16_ID_16_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 630.536784673733
Runtime: 12.595999956130981
Gap: 0
Path: 
50.0 50.0
57.5938 59.5679
73.3562 79.4342
66.0391 95.9917
37.2166 75.5289
31.2044 76.8183
60.087 100.3479
70.5198 104.5548
53.6314 87.1772
64.5465 81.7597
43.0006 57.5597
37.9558 54.8469
63.1604 75.2126
65.1713 71.7773
94.2204 92.8241
114.9453 99.3873
91.0802 76.9364
88.1066 74.2185
68.3569 56.165
67.3777 54.7485
58.3579 41.6937
71.0532 44.3111
82.4646 52.9706
88.8805 45.5955
107.2882 58.5649
107.8671 45.4002
81.3601 22.8961
40.1675 13.2603
28.9894 5.5864
26.1924 8.0444
40.9205 26.435
30.1465 29.6697
52.4789 50.6958
50.0 50.0
