Instance: Direction_Num_16_ID_20_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 585.5819534493381
Runtime: 1877.260999917984
Gap: 0
Path: 
50.0 50.0
47.3883 55.6385
31.4256 39.372
44.9879 6.3261
62.1351 15.5583
69.7145 15.6712
94.8092 37.1861
88.6245 12.1918
105.2182 35.9419
108.0032 76.5351
96.1365 71.2857
91.537 73.8643
103.0238 91.3143
105.4882 95.0504
90.1032 82.8365
80.2618 100.1235
57.4527 78.4996
58.1689 79.607
66.8133 92.9901
42.5659 87.6663
25.061 73.4658
22.1541 71.1024
37.2166 85.6116
23.4778 81.4795
31.0376 92.9891
32.1129 96.1316
9.701 72.6582
11.4042 71.2928
6.167 60.1673
26.2181 52.8965
49.7747 71.7316
60.8733 65.361
54.1454 55.8529
50.0 50.0
