Instance: Direction_Num_16_ID_18_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 603.3924961636822
Runtime: 8.094000101089478
Gap: 0
Path: 
50.0 50.0
66.6415 29.7567
41.8524 3.9256
53.6815 2.5387
66.6274 14.7429
76.4141 30.1722
97.2489 53.3812
69.2791 74.6501
53.4063 62.091
55.3992 63.2342
67.9929 76.0004
68.6097 76.6256
95.8091 104.198
97.0572 104.9749
84.9533 95.2893
80.8195 98.9761
105.1883 122.8049
95.5656 114.2256
76.6973 97.407
73.4746 95.1412
48.6776 77.71
43.6622 81.2926
55.4884 97.98
53.1076 115.9469
32.736 99.8909
37.0959 103.7259
23.4117 89.0935
28.5659 97.2931
10.9934 77.6693
32.1201 68.5453
23.6395 53.9935
20.8929 42.085
36.2557 53.5575
50.0 50.0
