Instance: Direction_Num_12_ID_6_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 441.9158001351014
Runtime: 5.118000030517578
Gap: 0
Path: 
50.0 50.0
71.2945 38.6891
67.1551 22.3794
65.4262 13.4851
80.2537 33.9923
86.671 52.6765
94.0317 74.11
95.9009 95.1125
111.3683 115.2865
109.1473 113.5657
84.6901 94.6215
83.6619 95.6107
62.1565 79.3709
60.9019 78.4235
42.3398 64.4066
22.3383 75.6807
8.8118 62.4788
22.651 42.3925
36.9054 53.1412
36.2146 49.7075
21.4799 18.5108
21.5683 8.0063
27.4701 17.2385
21.9749 25.5784
47.9862 48.2453
50.0 50.0
