Instance: Direction_Num_12_ID_2_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 598.0441069012605
Runtime: 2.9119999408721924
Gap: 0
Path: 
50.0 50.0
58.2609 54.7876
83.647 74.5944
60.1022 64.5645
37.6728 43.5538
37.9931 49.7274
19.1835 34.4719
7.9109 67.5475
30.6215 88.9177
37.2109 94.49
57.7251 111.8365
99.9001 121.0362
81.8087 98.4625
82.2724 91.7285
94.6543 101.0118
118.1291 86.3245
94.5493 60.2567
115.7869 44.8238
90.9166 19.4785
108.7138 22.3417
96.2437 9.0574
69.6403 17.7412
52.576 5.8921
57.9604 25.4587
71.0006 42.4281
50.0 50.0
