Instance: Direction_Num_16_ID_5_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 682.766356044669
Runtime: 89.24499988555908
Gap: 0
Path: 
50.0 50.0
50.4467 50.4187
69.3953 68.177
50.2283 98.0802
25.4365 72.6222
19.1226 84.0581
38.0906 107.6548
24.2093 119.08
5.3688 95.9265
3.7995 88.1363
26.0583 105.1577
36.9685 88.6757
58.9031 108.9917
65.5132 107.3122
55.9421 92.9476
74.2576 73.8954
64.3664 59.1502
88.1824 46.9381
97.8604 54.9552
97.8604 54.9552
120.9735 75.5388
120.8518 61.8397
100.2449 39.6662
116.1322 30.8928
92.2117 6.1254
53.1502 12.1566
62.5305 26.2434
57.8879 28.9801
43.5359 20.1519
13.7971 2.5152
26.0359 15.6751
33.7075 25.574
44.6749 39.7272
50.0 50.0
