Instance: Direction_Num_16_ID_13_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 494.3353604954273
Runtime: 2562.8929998874664
Gap: 0
Path: 
50.0 50.0
48.4299 47.5086
34.0895 24.7531
23.8106 8.4441
39.2674 17.7012
51.8702 23.259
81.4558 37.2031
89.0151 35.1518
78.9913 21.8111
86.4661 22.6924
74.4977 9.5028
74.2079 9.1834
69.8564 4.388
79.8802 5.9169
99.8088 17.5456
97.0774 16.1376
105.5312 33.2562
94.7413 64.1072
106.7601 89.3665
96.4826 97.651
101.4069 106.7497
98.8679 105.235
85.0087 96.9654
73.3421 90.0039
56.5509 79.9855
53.2567 78.0202
63.5467 92.2337
47.6716 103.6641
31.5968 90.1812
29.7113 88.5997
40.9066 94.4106
49.0331 92.3698
39.6746 74.5443
50.0 50.0
