Instance: Direction_Num_16_ID_17_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 611.3894078442803
Runtime: 185.2370002269745
Gap: 0
Path: 
50.0 50.0
55.9968 37.1388
75.0154 56.1266
100.1184 81.1877
108.9172 89.975
102.0216 51.4361
81.5112 27.838
81.5232 27.8464
92.3101 35.4181
86.9153 23.4457
74.4834 8.4318
73.4302 26.283
63.1631 20.846
44.8674 20.2606
26.5561 9.8073
8.4649 4.4101
19.6616 21.2614
23.8699 40.0928
35.8625 64.2394
23.0362 86.064
32.1492 105.2115
28.2652 108.2171
6.4398 81.2093
6.0931 76.5153
26.3347 93.3158
36.6011 86.5101
53.0138 94.332
59.9423 84.0266
41.9197 60.7995
44.4806 60.3199
59.6515 71.4688
59.0639 68.7017
40.7832 46.8958
50.0 50.0
