Instance: Direction_Num_16_ID_9_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 608.4141665251909
Runtime: 26.930000066757202
Gap: 0
Path: 
50.0 50.0
41.9908 52.498
52.7424 72.6442
53.2725 73.6375
40.4806 62.4473
20.9666 108.8773
8.8218 94.6142
23.2784 53.1235
7.2455 25.5884
20.6223 14.02
47.1005 37.3156
47.7478 37.8856
69.2894 56.8409
70.1371 57.5874
84.2401 70.0005
80.2392 75.278
98.4809 97.3906
88.0234 100.3653
80.3889 93.1322
109.3639 78.3552
89.4728 54.2019
90.6759 54.6672
78.6639 37.3737
109.5798 25.4348
96.0091 12.3173
86.0717 17.9049
68.5875 10.2448
62.849 7.7294
70.7814 21.4822
63.1751 40.9816
68.7009 51.8291
64.1841 54.1734
47.7035 43.8135
50.0 50.0
