Instance: Direction_Num_12_ID_5_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 536.8967983944403
Runtime: 1.869999885559082
Gap: 0
Path: 
50.0 50.0
58.2756 34.7094
44.4037 16.3332
62.7117 10.6779
82.5246 27.7705
89.8935 20.8192
105.2127 36.9792
98.8267 72.2234
117.5467 93.4556
39.3717 111.1558
18.8358 88.1102
49.0486 61.8643
35.2456 44.4612
33.1973 34.1263
19.2949 17.6723
21.3776 17.762
40.2674 36.5866
40.6356 36.9551
58.0593 54.3261
61.897 55.249
83.4099 74.7791
83.4775 77.827
61.801 57.868
61.6522 57.7302
45.7594 43.0956
50.0 50.0
