Instance: Direction_Num_12_ID_17_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 396.2991153181067
Runtime: 115.20199990272522
Gap: 0
Path: 
50.0 50.0
12.4235 37.4465
21.1108 47.397
29.725 57.2637
46.3037 76.2509
46.8213 69.0168
56.2995 82.3366
54.7828 94.1103
66.8461 109.4051
75.4324 104.9591
72.2062 92.0072
71.6754 89.8818
68.7562 78.1637
87.6388 70.5274
102.6255 74.4283
105.9623 75.0689
100.9255 62.3076
97.9473 54.7606
93.1576 42.6264
92.8241 41.7825
78.6846 13.6434
85.7403 9.1416
104.6236 25.8546
103.6337 36.7674
87.5243 27.9793
50.0 50.0
