Instance: Direction_Num_16_ID_10_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 492.4522542073663
Runtime: 436.64599990844727
Gap: 0
Path: 
50.0 50.0
60.289 45.7959
54.6853 38.8595
53.0487 36.8341
43.4484 24.9465
36.1398 15.8994
29.2389 7.357
31.0814 6.8949
54.9456 17.8108
72.6594 21.92
93.0469 42.7584
74.6026 74.6613
89.295 95.0795
77.2965 94.6101
67.2038 89.3716
66.3149 88.9102
46.314 78.5295
41.8607 81.5554
47.555 91.0062
48.417 92.4366
58.2224 108.7117
53.2168 114.4762
32.7279 102.2842
30.805 119.3771
13.1382 96.8014
33.9712 67.2691
16.0818 43.9388
16.4128 43.9967
12.2292 35.064
10.1185 30.5567
24.3859 37.4383
30.1299 30.7135
49.5918 49.6037
50.0 50.0
