Instance: Direction_Num_16_ID_7_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 591.6418901328941
Runtime: 6.482000112533569
Gap: 0
Path: 
50.0 50.0
54.6569 54.2972
45.7094 42.752
51.2292 40.7941
68.0628 53.9553
78.5212 31.4705
55.2647 5.3235
46.5865 1.2607
58.5798 12.463
68.6723 16.7474
89.5525 34.8239
99.625 43.5407
119.7856 60.9902
112.9484 68.9846
93.3818 54.9304
84.4746 54.0228
93.5401 63.6085
93.8385 60.5119
112.4194 80.2575
97.8251 76.7854
109.9405 91.0631
100.9276 102.673
82.3842 89.8086
72.1983 84.178
91.9655 100.2024
95.8797 100.4015
72.1579 75.7772
74.2819 76.3244
63.0921 66.8899
49.021 79.3001
23.9841 56.265
9.2813 48.2048
32.709 70.7831
50.0 50.0
