Instance: Direction_Num_16_ID_13_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 630.8882386766222
Runtime: 29.25100016593933
Gap: 0
Path: 
50.0 50.0
35.6717 74.618
52.58 94.2953
40.5661 98.4019
26.2062 86.6083
28.3587 88.7304
47.5916 107.665
67.4779 93.0125
50.5177 75.0432
55.5139 76.698
77.1719 91.8699
86.7665 94.9771
101.7347 107.663
104.1221 109.6898
92.5438 96.9407
110.6866 90.1517
90.7466 64.3141
109.5261 33.0468
92.5551 12.79
83.2612 1.7065
103.1175 19.9968
92.1561 23.4719
70.5916 6.5426
66.0077 2.9403
75.6046 14.3649
75.6488 18.0817
92.7404 36.6537
81.2146 41.2003
53.3382 19.5193
21.0951 5.4826
34.5101 23.0049
31.8699 26.2953
49.7066 49.6168
50.0 50.0
