Instance: Direction_Num_12_ID_7_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 449.5249516245988
Runtime: 4.210000038146973
Gap: 0
Path: 
50.0 50.0
29.5067 64.2848
19.6195 52.4962
18.686 47.7196
9.0177 35.1835
16.9588 51.2556
28.9304 69.7899
42.2075 90.3452
57.1408 111.6098
53.8773 106.9056
47.1145 97.157
84.3143 90.9717
110.4721 108.3191
118.9204 98.3976
98.6604 75.9513
109.7593 80.7505
94.368 65.1346
94.7524 65.2453
82.0149 49.0223
78.9183 40.2742
67.9271 27.4705
65.224 42.3335
84.9133 67.565
84.2837 67.155
60.6693 51.7777
50.0 50.0
