Instance: Direction_Num_12_ID_14_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 492.9693602554907
Runtime: 9.452999830245972
Gap: 0
Path: 
50.0 50.0
59.0051 15.518
81.0925 33.2743
79.7231 31.9863
88.6489 38.3352
97.6285 23.3042
84.9629 9.177
88.1215 17.7483
107.3031 42.1377
83.9853 53.3792
93.7252 67.5885
89.1629 77.6278
109.984 100.7189
81.2827 99.0477
68.1627 92.734
65.7356 121.2772
46.5666 96.8363
46.44 96.6749
24.5808 68.8051
14.0667 49.9356
7.4901 38.1345
21.4439 26.6643
16.5639 15.8998
24.5859 15.952
38.0826 31.2035
50.0 50.0
