Instance: Direction_Num_12_ID_10_R_4
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 552.4473697370706
Runtime: 24.377000093460083
Gap: 0
Path: 
50.0 50.0
44.0093 59.2178
58.2449 75.3615
45.6863 67.0281
24.9386 53.2616
12.8117 51.0743
28.2676 71.786
10.7436 69.1651
25.7806 88.8563
9.7069 95.7692
21.5397 104.2371
83.209 106.7436
74.6912 92.2559
74.207 91.4325
98.2448 112.8701
106.6645 105.17
91.5267 85.6526
114.9 60.1112
96.0702 39.1439
105.7079 45.0974
84.7705 24.688
93.8788 36.333
71.1034 22.2859
58.0959 14.2996
45.9731 6.8563
50.0 50.0
