Instance: Direction_Num_12_ID_16_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 546.373756593287
Runtime: 5.960999965667725
Gap: 0
Path: 
50.0 50.0
52.561 67.2333
63.6937 84.4118
59.1654 93.7093
49.0054 84.7905
46.3859 90.1842
34.3636 83.0453
22.7391 96.2801
37.1529 110.8478
36.2516 103.1828
12.1515 76.9193
31.0768 24.9465
16.2621 6.496
53.0364 9.8601
73.4779 27.576
94.9162 20.1409
118.8373 41.5406
121.2733 43.7212
96.1268 20.2963
84.0227 41.8099
65.4672 27.4881
59.8713 37.6368
84.6568 62.8456
81.1656 61.213
51.0068 38.7656
50.0 50.0
