Instance: Direction_Num_12_ID_10_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 601.4253775555771
Runtime: 8.829999923706055
Gap: 0
Path: 
50.0 50.0
82.0081 23.7079
107.4888 48.8998
117.4538 58.7486
94.6511 37.7087
95.1549 37.9546
72.1666 20.5924
57.906 13.9088
44.4998 5.3549
28.4099 49.2668
42.6899 68.6359
32.1588 71.8933
10.1401 50.832
9.2038 66.5173
27.7331 89.2995
7.6969 95.7025
20.6884 106.0709
70.6426 94.7993
85.8812 106.9495
88.2387 87.3602
108.65 105.5197
98.3132 114.8705
71.4357 88.396
61.0636 78.1798
42.018 59.4204
50.0 50.0
