Instance: Direction_Num_16_ID_15_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 554.5354957961412
Runtime: 121.28600001335144
Gap: 0
Path: 
50.0 50.0
48.9285 48.8453
44.2432 43.7962
44.2008 43.7505
22.3426 20.1974
22.9242 19.1236
42.073 31.8919
53.2184 22.2378
48.7787 13.9986
43.9312 5.0035
61.1975 21.1641
65.0228 24.7453
74.0547 33.2003
84.6048 10.4448
94.3911 22.5549
92.3534 53.7881
108.2839 81.4131
110.0613 84.4951
90.4953 72.1679
87.83 76.5879
103.8443 103.2953
77.699 116.1834
55.6998 96.6894
60.2059 80.8906
40.754 61.6275
40.2621 63.7153
22.6211 46.7598
19.9257 44.1686
4.0813 28.9397
6.8907 37.8806
26.2869 60.0178
32.2623 58.8226
53.8666 69.9126
50.0 50.0
