Instance: Direction_Num_12_ID_18_R_2
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 576.8825770749941
Runtime: 0.6820001602172852
Gap: 0
Path: 
50.0 50.0
46.0936 55.9052
30.0463 43.2239
12.925 90.328
24.1769 101.8559
40.6419 78.8071
57.8414 91.815
80.2841 97.3815
92.9184 106.1809
121.3954 101.6997
99.92 80.6211
113.9708 66.8625
89.2994 39.7529
97.1264 13.2967
114.8 29.439
115.7514 25.4096
94.458 3.3777
79.4052 38.1772
61.4341 23.5479
47.6205 19.7544
28.8824 4.3393
23.1968 21.9511
42.4813 40.0722
35.1503 28.6548
55.9526 48.6361
50.0 50.0
