Instance: Direction_Num_16_ID_16_R_6
Steiner-visit: False
Benders Cut: Mileage
Formulation: DFJ
OFV: 497.9918780277984
Runtime: 953.558000087738
Gap: 0
Path: 
50.0 50.0
57.4785 46.538
68.4716 48.4203
70.0057 48.1898
76.6716 54.82
72.7884 58.3377
81.5555 72.7033
76.5078 73.2947
60.6087 64.4353
60.5484 71.9676
38.6677 59.2488
35.0469 74.7651
56.1809 96.8114
54.9637 91.8485
67.834 101.5333
64.0448 96.9823
43.4755 72.2609
46.2305 61.6502
65.7363 76.1901
66.1628 75.6537
95.79 89.1421
112.1397 96.466
98.3782 74.6107
102.2059 61.0158
94.1367 46.0154
103.7972 43.5241
79.5358 26.4559
41.3189 13.3671
29.9781 9.4868
29.9781 9.4868
36.8989 26.123
34.1985 29.3439
49.5892 49.4632
50.0 50.0
