Instance: Uniform_Num_16_ID_8_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 561.5738921153884
Runtime: 261.19799995422363
Gap: 0
Path: 
50.0 50.0
38.6 60.2203
58.6391 43.9275
63.0237 40.3673
47.367 35.1547
31.2728 22.0344
12.8693 47.785
27.056 59.7958
4.0569 63.9794
1.419 64.4575
15.3149 81.18
11.4123 82.6335
11.0331 84.6766
8.1444 100.3144
5.8146 112.9262
52.1516 121.8915
58.5753 90.8957
59.2349 87.7014
58.2856 78.6779
59.5512 72.3987
65.1639 73.7865
67.4097 66.5411
73.8604 45.7591
68.6185 44.3114
90.6729 39.5229
94.3956 32.491
119.7555 31.8623
105.5306 -0.6316
87.4155 6.8102
71.2581 -6.0883
70.6691 22.6791
75.0459 28.5548
51.3789 36.3545
50.0 50.0
