Instance: Uniform_Num_16_ID_12_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 427.8551025637599
Runtime: 3600.0910000801086
Gap: 0.12886329976125804
Path: 
50.0 50.0
71.8699 48.6477
81.4383 62.4671
66.2979 58.7595
67.2241 67.0769
68.0519 74.5067
69.2899 85.6324
70.7958 99.1851
64.977 103.7955
58.7577 108.7245
39.6205 99.3388
38.3253 99.9112
40.4259 115.5976
31.011 108.0781
18.0277 90.1572
41.1619 67.6822
31.1732 51.8568
21.0039 33.7724
14.2242 21.7177
5.7815 7.6873
17.3033 3.9294
19.336 3.268
28.4396 0.2972
38.1096 -6.7616
44.0247 -11.0715
34.6709 -14.3254
47.013 4.0715
61.9826 26.3889
61.2525 27.859
59.316 31.7649
56.2205 38.0144
49.5611 54.3715
45.8752 54.9409
50.0 50.0
