Instance: Uniform_Num_16_ID_14_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 581.2713671802164
Runtime: 89.86899995803833
Gap: 0
Path: 
50.0 50.0
20.892 61.4918
10.9007 53.1145
8.6487 51.9132
-15.5201 38.9909
6.1169 27.8622
25.8626 33.6844
22.1824 28.4026
25.456 18.9972
13.6098 4.019
27.1483 -26.0524
25.5842 4.0064
39.4305 25.3434
43.4131 24.9881
46.4365 24.7174
60.8772 23.4398
76.771 25.2039
97.2823 27.4822
108.1053 46.4993
91.9689 62.7042
78.0567 76.6779
79.5802 90.2319
56.296 95.4917
46.8374 92.7733
42.3585 105.1616
35.5628 111.1079
25.2511 76.383
24.8574 74.2074
47.8852 81.5499
49.5771 80.1688
65.3839 67.2851
85.1521 51.1754
54.7664 49.77
50.0 50.0
