Instance: Uniform_Num_16_ID_9_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 663.060584546039
Runtime: 4.190999984741211
Gap: 0
Path: 
50.0 50.0
48.01 55.0851
59.2791 84.3187
57.8982 81.3532
90.9674 82.4051
92.6808 85.9827
84.4112 100.9793
82.8468 91.3624
70.147 95.6414
65.4792 109.0456
47.8395 96.5858
28.1701 114.71
20.8451 87.0089
38.0663 81.4489
13.1868 56.4542
28.252 64.7735
43.0685 60.6423
32.2787 36.6971
8.0137 13.6193
4.7487 10.5142
1.5038 -2.5521
7.1608 -0.2878
33.3825 10.2077
41.5548 -2.7602
51.6725 12.4447
79.6214 18.344
76.7605 -9.1443
81.8766 -18.4653
83.7991 6.9918
84.189 12.159
119.9215 20.5138
86.2493 25.7205
78.2143 50.8077
50.0 50.0
