Instance: Uniform_Num_12_ID_9_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 355.88687173138044
Runtime: 10.760999917984009
Gap: 0
Path: 
50.0 50.0
53.0214 56.0877
43.1858 46.1712
35.6155 32.866
30.7982 24.3995
24.7408 27.5909
18.7551 14.1261
35.7826 12.9869
65.6336 17.3864
68.5725 22.3987
75.9138 15.8506
102.4114 29.8382
95.036 50.4631
89.6352 65.5682
78.2823 69.8784
73.0773 71.8527
57.2028 82.7907
54.0677 80.4573
46.1301 78.8025
30.1021 75.4635
20.9819 73.5606
34.4899 76.8322
21.3312 51.1147
33.8904 45.2979
54.6417 51.2148
50.0 50.0
