Instance: Uniform_Num_12_ID_18_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 431.5034077029116
Runtime: 13.27999997138977
Gap: 0
Path: 
50.0 50.0
49.9315 49.4965
45.7431 18.8291
35.0974 8.9956
21.0193 -4.0111
35.7179 20.2647
43.2995 52.2774
47.1037 68.3519
61.2397 100.6273
50.8637 102.7406
52.5654 74.7145
53.5654 58.218
70.2324 56.0295
81.7585 53.5072
113.7885 46.4955
99.1208 63.6509
98.7781 55.0373
98.6399 51.5878
96.8238 42.8532
93.8604 40.5391
84.7869 43.2148
79.3742 31.5894
75.7467 18.4731
82.8789 32.6828
64.6469 38.8823
50.0 50.0
