Instance: Uniform_Num_16_ID_13_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 570.6897500047231
Runtime: 872.2339999675751
Gap: 0
Path: 
50.0 50.0
32.3419 51.5508
10.7154 53.4501
15.0891 21.2718
17.0447 6.898
20.7695 -20.4715
33.5456 5.5578
34.9993 8.5183
47.9383 7.4171
43.889 11.0499
58.3041 25.2041
65.5724 23.4446
70.3051 22.2989
60.7528 3.0323
87.4055 1.3748
93.1203 34.9757
99.6954 62.8387
90.5831 63.8167
93.0488 83.9044
77.6229 81.9313
69.053 76.9587
72.3183 100.2118
73.2006 117.2665
42.3107 100.8756
41.0344 112.4251
40.5095 117.166
23.6614 96.7024
11.5215 100.2438
25.7526 92.586
38.5237 89.6918
37.6206 87.3257
36.852 85.3124
38.479 55.5676
50.0 50.0
