Instance: Uniform_Num_20_ID_2_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 672.7320861341076
Runtime: 3335.0599999427795
Gap: 0
Path: 
50.0 50.0
49.9755 50.1362
45.5838 74.4149
38.8895 73.576
40.6049 62.1519
49.2412 60.738
71.5801 69.426
69.8697 65.7598
84.1163 37.1211
84.4112 36.5686
92.3321 21.6772
105.6686 -3.4121
95.7802 11.2309
77.9136 8.1792
48.6828 3.0549
20.1991 1.6344
-11.8204 -2.167
-3.8902 18.4002
22.4311 21.2488
29.9878 17.3104
26.2944 22.4631
19.9006 31.3776
17.8418 34.2508
11.5812 42.9781
7.2468 40.8349
5.2604 37.5482
-11.4002 47.3643
12.6396 96.6731
16.9816 97.0896
36.6195 98.9594
40.1859 93.7091
45.0857 86.5015
69.5437 98.8054
62.7336 90.0146
61.9645 106.3948
81.1065 119.6149
91.9676 88.8336
91.4889 86.6525
92.2458 75.4566
86.2973 68.5634
70.4492 50.1797
50.0 50.0
