Instance: Uniform_Num_12_ID_16_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 372.71641635804076
Runtime: 114.03799986839294
Gap: 0
Path: 
50.0 50.0
29.0391 45.3266
23.9222 38.7038
12.8414 24.6864
25.4234 22.6621
55.1551 17.8645
65.7917 15.5459
76.5012 13.2086
82.3753 11.9254
83.9179 7.5337
84.8657 4.6394
92.7792 -19.4742
92.8434 5.7314
92.9034 28.6339
71.084 27.492
72.4592 32.6902
75.8444 45.4965
75.9907 58.6364
90.0828 87.7111
92.7246 92.4568
78.3977 91.0503
67.4692 89.9789
53.9823 88.6561
46.504 82.3027
51.0523 51.3348
50.0 50.0
