Instance: Uniform_Num_16_ID_2_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 535.4642540983585
Runtime: 273.5699999332428
Gap: 0
Path: 
50.0 50.0
53.9867 44.9821
71.4825 58.1982
45.9558 68.4504
18.9661 56.8968
21.5305 53.5666
-0.2535 50.026
4.4353 44.4601
15.6311 31.1586
26.956 17.7036
36.6284 4.2401
32.6684 12.476
57.2503 11.3933
85.0206 10.17
96.2807 12.5415
113.4016 16.1487
113.0899 16.7766
98.9186 45.3492
91.5705 58.6021
90.6308 65.9288
77.8875 79.9898
76.7734 86.8948
73.3484 108.0893
63.4977 97.2721
41.4503 99.6845
14.3432 102.6499
6.3686 96.717
14.3135 87.7899
22.9954 78.0346
28.6853 71.6416
22.0735 41.4877
31.4375 48.5171
46.6313 54.4353
50.0 50.0
