Instance: Uniform_Num_12_ID_18_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 358.0382736696991
Runtime: 205.85199999809265
Gap: 0
Path: 
50.0 50.0
46.6905 51.0833
47.1165 50.1947
44.0579 21.7469
43.8072 19.417
35.3607 9.9654
23.3026 -3.5269
69.3099 18.0565
69.8318 31.3897
68.4761 33.495
83.3852 39.2787
85.6699 41.4195
92.4995 42.2266
95.2631 44.1207
97.3404 53.1114
99.3063 61.6196
105.8187 54.3589
112.0241 47.4404
81.9387 53.7861
69.9464 56.3155
55.1615 59.4341
54.2013 72.7357
52.15 101.209
59.56 99.5294
49.2498 68.7723
50.0 50.0
