Instance: Uniform_Num_20_ID_12_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 621.5881059700387
Runtime: 3600.0889999866486
Gap: 0.3806930599809376
Path: 
50.0 50.0
43.2725 59.4989
25.3559 84.7896
2.2113 117.4576
19.5425 104.1631
42.7423 87.4066
22.3596 68.2962
22.3596 68.2962
7.6074 53.2914
-7.19 38.2404
-3.4784 34.417
4.0015 26.2255
9.2785 19.7793
18.4232 28.556
26.6348 36.4369
31.0844 40.7073
53.5481 62.2652
65.4719 67.0175
92.4036 77.7486
93.7569 74.6613
98.3737 64.123
83.0264 55.9924
85.6879 70.196
85.6879 70.196
67.067 78.6239
67.6675 76.2781
70.9149 63.581
73.6406 52.9283
83.5636 34.4367
101.0766 -1.8468
78.978 -1.7274
75.9119 -1.9257
52.1661 -3.4617
44.445 7.2095
42.6983 15.8319
42.6983 15.8319
57.0443 21.4315
63.9309 24.1192
58.073 28.1755
49.1473 34.3563
56.5494 49.9242
50.0 50.0
