Instance: Uniform_Num_12_ID_16_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 406.97820036928886
Runtime: 6.872999906539917
Gap: 0
Path: 
50.0 50.0
28.3905 47.3252
25.2576 37.1294
11.0322 23.812
23.8773 22.6621
55.6505 19.8083
65.4962 17.5927
76.8091 15.0428
83.7344 13.3937
85.4855 9.0037
85.7944 8.2281
93.2625 -21.4262
93.7421 5.9569
94.168 30.1959
69.2749 30.5274
68.6609 26.5255
77.8118 45.107
74.1293 59.6033
87.9897 88.1202
94.1483 93.9894
77.6189 91.4834
67.9136 90.0124
52.9875 90.4138
44.7144 83.2479
53.2283 51.488
50.0 50.0
