Instance: Uniform_Num_20_ID_17_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 696.0348184898871
Runtime: 3600.0680000782013
Gap: 0.11894687797886801
Path: 
50.0 50.0
52.8646 47.8281
59.7607 17.0853
53.5927 9.9465
61.0244 33.875
61.3127 38.7604
73.9909 47.6461
73.0172 53.4711
70.4926 68.6528
76.7234 58.1273
95.0277 27.2304
98.631 11.7728
120.5521 -9.9158
100.5745 22.0791
120.9092 37.5665
118.9794 31.9191
99.251 53.864
97.8027 67.0583
76.778 95.6692
79.3021 116.9235
60.5936 90.247
62.4681 79.4255
45.3536 78.3046
33.7603 87.6065
28.3784 94.4224
26.6824 76.8747
32.5389 56.8539
34.8122 49.0956
35.9138 20.0413
34.3796 19.1874
22.8391 30.2224
19.788 40.3102
17.1369 49.0813
19.3478 54.7171
26.0001 58.0657
25.9056 58.0977
5.3212 65.0064
2.9654 67.8101
-10.1963 51.5567
12.077 45.2058
39.2863 42.2568
50.0 50.0
