Instance: Uniform_Num_12_ID_11_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 397.3026351902484
Runtime: 95.33800005912781
Gap: 0
Path: 
50.0 50.0
39.45 20.095
43.9987 7.385
112.6399 15.2339
95.1037 35.1153
77.9506 37.8701
82.9355 56.6906
75.0897 68.2465
87.2468 81.0
92.9355 82.7987
86.2816 91.6425
71.9379 100.4563
63.7195 105.5049
58.4156 81.6226
52.0987 86.3168
47.2252 89.9354
44.4496 89.8193
28.6595 89.1672
19.9523 88.8061
18.6583 88.5362
18.5635 69.1771
18.513 58.4517
18.4797 51.2478
25.7452 61.3831
38.3253 59.4917
50.0 50.0
