Instance: Uniform_Num_12_ID_9_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 430.25023538165794
Runtime: 1.2259998321533203
Gap: 0
Path: 
50.0 50.0
56.6036 51.6346
35.1988 42.4845
39.0211 46.8459
31.4013 22.4916
23.8598 29.4167
17.0526 13.0761
35.9029 10.9897
66.4986 15.5257
68.3592 24.3923
75.8841 13.8278
104.2767 29.1167
96.6171 51.2109
91.1972 66.844
76.7775 69.2969
72.1403 70.0857
57.4777 84.8205
54.511 78.4107
46.79 77.2566
28.4195 74.5123
19.0334 73.1093
36.0515 78.0819
19.5343 50.0601
36.6934 32.8331
54.2818 57.6491
50.0 50.0
