Instance: Uniform_Num_20_ID_11_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 633.3487704388789
Runtime: 3600.1029999256134
Gap: 0.1450799109859746
Path: 
50.0 50.0
52.4791 52.5679
50.6148 28.6423
52.2202 30.6218
61.3107 41.8179
60.9204 42.6296
36.8741 56.3941
27.2 65.371
21.6926 59.8747
17.5189 55.71
11.6656 49.8684
4.6103 47.6285
-10.877 42.715
-22.9577 83.0382
3.2773 92.5918
14.2441 82.6607
37.308 80.1077
39.6733 79.8451
42.8737 82.4523
49.1011 87.5223
57.009 93.9624
60.0038 89.1331
69.8994 73.1835
70.4077 74.6496
77.8553 96.1215
79.7757 89.6726
83.8822 83.6787
101.5042 92.291
107.4279 95.1885
101.9364 41.5237
106.3449 27.9239
69.7155 13.8538
73.699 -9.4159
41.9918 -4.4151
31.146 -20.9768
23.3434 -6.1547
16.8592 9.5465
13.718 17.1464
10.6995 24.4493
17.3264 28.7565
34.5482 39.9537
50.0 50.0
