Instance: Uniform_Num_16_ID_5_R_4
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 584.3720691798936
Runtime: 97.93099999427795
Gap: 0
Path: 
50.0 50.0
41.3867 60.1165
43.1478 29.2221
43.5473 22.1253
70.8872 30.8565
109.2251 10.3819
99.1375 6.2433
74.1238 13.2593
46.4465 14.402
36.7656 22.0261
24.1865 31.9302
4.7021 15.9998
15.3905 44.4631
15.1438 66.5834
24.2464 69.5819
27.9687 77.3806
39.0684 78.6145
36.4488 77.518
37.1106 108.7467
24.5025 91.2809
36.1225 93.5007
40.8772 95.3825
70.7874 110.7411
73.9607 97.0667
89.3613 97.6288
81.5161 82.4559
70.4872 88.7422
66.7299 90.884
48.0005 85.9544
52.461 71.7014
66.8529 50.533
64.586 60.2397
49.0151 48.5194
50.0 50.0
