Instance: Uniform_Num_16_ID_8_R_2
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 676.0575267830027
Runtime: 4.142000198364258
Gap: 0
Path: 
50.0 50.0
37.1221 61.571
65.9839 41.1579
65.9892 42.7422
91.7527 41.2228
93.5225 30.6652
121.5049 32.8442
106.402 -2.4411
87.1024 8.786
70.2813 -7.8446
68.67 23.0491
76.9336 29.2225
48.7524 31.9116
31.0905 20.0391
10.8707 47.9387
28.9788 60.3487
-0.4414 63.7189
0.8923 64.9707
17.2057 82.5299
9.8066 98.7785
8.4979 84.1785
8.3086 82.0596
4.1322 114.0101
53.2851 123.5398
61.5164 88.9314
57.577 87.9071
57.1662 71.0051
55.5378 76.927
68.1391 70.1696
67.5126 75.3069
75.6846 44.9168
62.2639 42.6121
46.9413 39.9815
50.0 50.0
