Instance: Uniform_Num_16_ID_5_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 504.2354439864115
Runtime: 3600.100000143051
Gap: 0.049998059700297685
Path: 
50.0 50.0
42.2951 58.3288
44.383 30.4827
44.8956 23.6182
70.4816 28.8894
107.2419 10.6926
98.9662 8.2364
73.934 12.1252
47.0988 16.293
36.9434 22.3717
24.3114 29.9322
5.9565 17.5601
14.8278 45.8772
20.9831 65.5272
17.851 69.593
24.5076 84.171
26.8782 84.2997
33.8943 84.6794
35.4974 80.0681
37.4817 82.1114
39.5806 106.6613
44.5001 97.4073
70.363 108.7521
75.0806 98.7267
87.3917 97.0506
80.4653 84.2081
72.9302 86.7954
66.9209 88.859
49.7633 85.0095
54.2972 72.497
65.9712 52.3295
63.897 58.3622
50.0691 50.0416
50.0 50.0
