Instance: Uniform_Num_20_ID_1_R_6
Steiner-visit: True
Benders Cut: Mileage
Formulation: MTZ
OFV: 593.3785756837792
Runtime: 3600.047000169754
Gap: 0.31165932379385264
Path: 
50.0 50.0
53.6112 50.3126
88.4133 53.3299
93.9143 67.2647
77.5361 89.0376
69.8224 86.5216
60.0915 83.3472
62.6729 75.2924
71.1571 76.0647
76.7385 76.5737
103.5844 95.7867
103.5844 95.7868
88.4634 94.042
82.2514 93.3242
50.0062 86.1028
53.6383 94.579
37.0582 84.3851
32.7402 81.7304
23.3421 86.1316
24.7377 86.4806
25.2777 89.1872
27.0624 98.1206
28.1314 103.4746
36.4009 124.8872
38.6091 121.79
31.1945 95.4445
29.461 89.2887
27.163 81.1282
20.9298 58.9869
26.9751 58.3011
6.1693 44.1528
7.0312 11.0469
17.2597 17.8728
28.0228 25.055
45.7058 24.583
50.7657 26.2921
62.6276 12.8842
85.5034 11.3398
94.328 25.2995
98.3586 31.677
74.917 40.5591
50.0 50.0
